 On 2022/6/20 ,,,,,,,,,,,,
-,h,m,s,ms,x,y,z,Lat,Lon,Speed,Angle,Altitude
data,13,38,11,842814,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,842862,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,842911,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,842963,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843011,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843069,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843118,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843166,-0.19,1.49,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843214,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843262,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843311,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843359,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843417,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843466,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843514,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843562,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843610,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843658,-0.18,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843708,-0.18,1.5,1.16,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843786,-0.18,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,843902,-0.18,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844018,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844139,-0.18,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844255,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844311,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844359,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844447,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844495,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844544,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844592,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844640,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844690,-0.18,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844738,-0.19,1.49,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844795,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844844,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844892,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844940,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,844998,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845055,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845107,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845165,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845213,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845261,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845310,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845358,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845406,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845455,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845512,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845560,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845609,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845657,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845705,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845754,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845802,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845860,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845908,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,845956,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846004,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846054,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846102,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846154,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846211,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846259,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846308,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846356,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846405,-0.19,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846453,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846510,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846558,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846607,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846655,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846704,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846752,-0.19,1.49,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846800,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846858,-0.19,1.49,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846907,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,846955,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847003,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847052,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847100,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847148,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847240,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847289,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847338,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847386,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847434,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847483,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847531,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847589,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847637,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847685,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847734,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847782,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847830,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847879,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847937,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,847985,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848033,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848081,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848130,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848178,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848231,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848288,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848336,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848384,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848433,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848481,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848530,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848578,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848635,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848683,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848732,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848780,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848829,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848878,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848926,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,848983,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849031,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849081,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849129,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849177,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849225,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849277,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849334,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849383,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849432,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849480,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849528,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849576,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849624,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849682,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849731,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849779,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849827,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849876,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849924,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,849972,-0.19,1.49,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850062,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850110,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850158,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850207,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850255,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850307,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850355,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850414,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850462,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850510,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850558,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850606,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850654,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850704,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850761,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850827,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850876,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850925,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,850973,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851021,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851078,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851126,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851175,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851223,-0.19,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851272,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851324,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851372,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851430,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851478,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851526,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851574,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851623,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851671,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851719,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851778,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851826,-0.2,1.51,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851874,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851922,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,851971,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852019,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852068,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852125,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852173,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852221,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852269,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852318,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852371,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852419,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852476,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852524,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852572,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852620,-0.19,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852670,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852718,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852766,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852855,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852903,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,852952,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853000,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853049,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853098,-0.2,1.49,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853146,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853203,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853251,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853299,-0.19,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853348,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853401,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853449,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853497,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853554,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853603,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853651,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853700,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853748,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853796,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853844,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853903,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853951,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,853999,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854048,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854096,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854144,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854192,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854250,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854298,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854347,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854395,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854447,-0.19,1.51,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854495,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854544,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854602,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854650,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854698,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854747,-0.19,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854795,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854844,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854892,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854950,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,854998,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855046,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855094,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855143,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855192,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855249,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855297,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855345,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855393,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855443,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855495,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855543,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855631,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855680,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855728,-0.19,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855777,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855826,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855875,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855923,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,855980,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856029,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856078,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856126,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856174,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856222,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856270,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856328,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856377,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856425,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856473,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856525,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856573,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856630,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856698,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856746,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856795,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856843,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856892,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856941,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,856989,-0.19,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857046,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857094,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857142,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857192,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857240,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857288,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857336,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857393,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857441,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857491,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857543,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857591,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857639,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857687,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857746,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857794,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857842,-0.2,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857890,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857939,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,857987,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,858035,-0.2,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
