 On 2022/6/20 
-,h,m,s,ms,x,y,z,Lat,Lon,Speed,Angle,Altitude
data,13,55,38,1321922,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1321972,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322022,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322071,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322120,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322179,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322229,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322279,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322328,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322377,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322427,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322487,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322536,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322586,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322635,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322684,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322733,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322788,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322846,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322896,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322945,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1322994,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323044,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323094,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323143,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323233,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323283,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323332,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323383,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323433,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323482,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323532,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323590,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323641,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323690,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323739,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323793,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323842,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323892,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1323951,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324000,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324050,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324099,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324149,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324198,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324248,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324307,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324356,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324407,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324456,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324505,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324555,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324614,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324664,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324713,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324762,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324816,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324865,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324914,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1324974,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325024,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325073,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325122,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325172,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325229,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325288,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325347,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325396,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325445,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325494,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325542,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325591,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325641,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325699,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325747,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325796,-0.16,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325849,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325898,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325947,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1325996,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326085,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326134,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326183,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326231,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326281,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326330,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326379,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326437,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326486,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326535,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326584,-0.16,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326633,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326682,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326740,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326788,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326838,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326891,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326939,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1326988,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327037,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327095,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327144,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327193,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327242,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327290,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327339,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327388,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327447,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327496,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327545,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327593,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327642,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327692,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327740,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327798,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327847,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327900,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327949,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1327998,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328047,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328095,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328153,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328203,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328252,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328300,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328349,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328398,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328447,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328506,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328555,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328603,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328652,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328701,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328749,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328838,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328888,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328941,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1328990,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329039,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329088,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329136,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329195,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329244,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329293,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329341,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329390,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329440,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329489,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329547,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329596,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329644,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329693,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329743,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329791,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329840,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329898,-0.16,1.49,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1329952,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330000,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330049,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330098,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330146,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330195,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330254,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330303,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330352,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330400,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330449,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330498,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330548,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330585,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330635,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330684,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330733,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330781,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330830,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330889,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330938,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1330990,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331039,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331088,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331160,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331209,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331267,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331316,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331365,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331414,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331463,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331512,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331560,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331649,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331698,-0.16,1.50,1.28,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331748,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331796,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331845,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331894,-0.16,1.50,1.28,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1331942,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332005,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332054,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332102,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332151,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332200,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332248,-0.16,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332298,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332356,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332405,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332454,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332502,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332551,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332600,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332658,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332707,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332756,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332804,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332854,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332902,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1332951,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333009,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333062,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333111,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333160,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333209,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333257,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333306,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333365,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333414,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333462,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333511,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333560,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333608,-0.16,1.50,1.28,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333657,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333716,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333764,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333813,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333862,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333910,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1333959,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334009,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334070,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334119,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334168,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334217,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334266,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334315,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334363,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334452,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334501,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334550,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334599,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334649,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334698,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334755,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334804,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334853,-0.16,1.50,1.28,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334902,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1334951,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335000,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335048,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335110,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335160,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335208,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335257,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335306,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335354,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335403,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335462,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335511,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335560,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335608,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335657,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335706,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335755,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335813,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335862,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335910,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1335959,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336009,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336057,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336110,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336168,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336216,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336266,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336315,-0.15,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336364,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336412,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336461,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336519,-0.16,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336569,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336617,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336666,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,1336714,-0.16,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
